# The Financial Industry Business Ontology, as the terms a program working in finance
# actually writes. Like olia-terms.tsv this vocabulary is meant to be matched, and unlike it
# most of these terms are phrases: 89% of FIBO's labels are more than one word — interest
# rate swap, asset backed security, credit default swap. That is why it is bundled. A
# one-word term is what a repository outside the domain hits by accident, and a phrase is
# what it does not, so a vocabulary of phrases is the arm that can show a domain reading
# firing where its publisher's field is and staying silent everywhere else.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the class's own URI fragment, which is already an identifier a trading system
# writes. altLabel pools rdfs:label, cmns-av:synonym and cmns-av:abbreviation — each one a
# published statement of what else the concept is called, never a synonym borrowed from a
# dictionary that knows nothing about finance — and drops a label that says only what the
# identifier already says. definition is skos:definition. note pools cmns-av:adaptedFrom,
# which names the standard or statute a definition was taken from, then
# cmns-av:explanatoryNote, skos:note and skos:example. Where a property is stated more than
# once the statements are joined with " | " in the order the publisher wrote them.
#
# NOT CARRIED, and said outright rather than left to be noticed: owl:disjointWith,
# owl:equivalentClass and rdfs:seeAlso. Each states a relation between two concepts rather
# than something about one, and a shape with one row per concept has no column that could
# hold them without inventing a meaning for it. broader is the one relation this shape does
# carry, and it is dropped where the superclass belongs to an ontology this file does not
# itself carry — a roll-up must not climb to a concept nothing here can answer for.
#
# Which ontologies: FIBO publishes no merged document, so something has to decide what the
# vocabulary is. FIBO decides. AboutFIBOProd-TBoxOnly.rdf exists, in its own words, to load
# "the latest FIBO production ontologies, excluding reference data and examples", and names
# each by owl:imports. Named and read at this revision: 106.
# Walking a directory instead would make this project's own selection the corpus.
#
# Source: the FIBO repository at https://github.com/edmcouncil/fibo/tree/119fa8c091aa4beece7d22aefa6fe138021a4355.
#   The manifest is pinned by the blob id that revision holds. The ontologies it names are
#   pinned together by a SHA-256 over each one's own git blob id, recorded at extraction:
#   4799041cdc99a1d970e4f6a6285bd17d981ef71e51e1e156017158957271748f.
#   That digest is OURS and not the publisher's — FIBO states no checksum over the set — so
#   it says the members have not moved since this file was written, not that the publisher
#   vouches for them. The revision above is the publisher's own content address and does.
# Licence: MIT, stated by the manifest itself in dct:license and by the repository's own
#   LICENSE file. Copyright (c) 2018-2026 EDM Association dba EDM Council, Inc. and
#   Copyright (c) 2018-2025 Object Management Group, Inc. Permission is granted free of
#   charge to any person obtaining a copy to deal in the software without restriction,
#   including the rights to use, copy, modify, merge, publish, distribute, sublicense and
#   sell copies, subject to the copyright notice and this permission notice being included.
#   The software is provided as is, without warranty of any kind.
# Generated by FiboTermsExtraction: 1833 concepts.
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/FunctionalEntities/SyndicateMember	SyndicateMember	participating member | syndicate participant		class	BE	role of an individual or organization that is a member of an alliance set up to pool resources and share risk with respect to a large transaction	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/APIFirstMarketDataProvider	APIFirstMarketDataProvider	API-first market data provider	MarketDataProvider	class	BE	market data provider that delivers financial information primarily through programmatic interfaces, offering real-time or historical data via APIs for automated consumption	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/AlternativeDataProvider	AlternativeDataProvider		MarketDataProvider	class	BE	market data provider that supplies non-traditional datasets derived from sources such as web activity, sentiment analysis, geospatial signals, or other alternative information channels	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/CryptoDigitalAssetDataProvider	CryptoDigitalAssetDataProvider	crypto and digital-asset data provider	MarketDataProvider	class	BE	market data provider that supplies pricing, reference data, and analytics for digital tokens and crypto-assets	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/DerivativesVolatilityDataProvider	DerivativesVolatilityDataProvider	derivatives and volatility data provider	MarketDataProvider	class	BE	market data provider that supplies pricing, implied-volatility surfaces, and analytics for derivatives, including options, futures, and structured products	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/ExchangeSourcedDataProvider	ExchangeSourcedDataProvider	exchange-sourced data provider	MarketDataProvider	class	BE	market data provider that distributes financial information originating directly from trading venues, including order-book data, trades, quotes, and venue-specific reference data	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/FixedIncomeSpecialistProvider	FixedIncomeSpecialistProvider		MarketDataProvider	class	BE	market data provider that focuses on pricing, reference data, and analytics for fixed-income instruments such as bonds, credit products, and money-market securities	
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/InstitutionalMarketDataProvider	InstitutionalMarketDataProvider		MarketDataProvider	class	BE	market data provider that supplies multi-asset financial information, analytics, and reference data to financial institutions such as banks, asset managers, and trading firms	Institutional market data providers Offer real-time and historical market data for various asset classes. They ensure data accuracy and compliance with regulatory standards. They typically provide tools for data visualization and analysis to aid decision-making. They may also facilitate access to proprietary research and market insights. Many such firms provide APIs and other options for ease of integration with trading platforms and risk management systems
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/MarketDataProvider	MarketDataProvider		Publisher	class	BE	publisher that supplies financial information, reference data, analytics, or related datasets used in financial markets	Market data providers include exchanges and independent data vendors, among others. Market valuation and related control and risk processes typically require explicit documentation of the source for a given market rate, such as an interest rate benchmark, exchange rate, stock prices, and so forth.
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/Publication	Publication			class	BE	document offered for general distribution and usually produced in multiple copies	ISO 5127:2017, Information and documentation - Foundation and vocabulary | A publication can be anything made public by print (such as a newspaper, magazine, pamphlet, letter, telegram, via computer modem or program, or in a poster, brochure or pamphlet), orally, or by broadcast (radio, television).
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/Publisher	Publisher			class	BE	role of person(s) or organization(s) responsible for the printing or distribution of an item, whether in digital or print (physical) form	ISO 10161-1:2014(en), Information and documentation - Open Systems Interconnection - Interlibrary Loan Application Protocol Specification - Part 1: Protocol specification | Publishers may also include banks, government agencies and the like.
https://spec.edmcouncil.org/fibo/ontology/BE/FunctionalEntities/Publishers/ReferenceDataSpecialistProvider	ReferenceDataSpecialistProvider		MarketDataProvider	class	BE	market data provider that focuses on authoritative reference data, including corporate actions, instrument identifiers, classifications, and entity information aligned with ISO standards	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/BranchOfGovernment	BranchOfGovernment		GovernmentBody	class	BE	division of the government of a state, with separate and independent powers and areas of responsibility so that the powers of one branch are not in conflict with the powers associated with the other branches	https://www.usa.gov/branches-of-government
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/DevolvedGovernment	DevolvedGovernment		Government	class	BE	government and the politicians that that run a subnational territory with powers that may be temporary and reversible, ultimately residing with the central government	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/ExecutiveBranch	ExecutiveBranch		BranchOfGovernment	class	BE	the branch of government that is authorized and responsible for the daily administration of the government	https://www.usa.gov/branches-of-government | The executive branch executes and enforces the law.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/FederalGovernment	FederalGovernment		NationalGovernment	class	BE	union of states under a central government distinct from the individual governments of the separate states	A federation is a political entity characterized by a union of partially self-governing states or regions under a central (federal) government. In a federation, the self-governing status of the component states, as well as the division of power between them and the central government, are typically constitutionally entrenched and may not be altered by a unilateral decision of either party, the states or the federal political body.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/FederatedSovereignty	FederatedSovereignty		SovereignState	class	BE	polity characterized by a union of partially self-governing states or regions under a central (federal) government	The federated sovereignty is the legal entity that can incur debt for a federal government, as distinct from the Federal government.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/Government	Government		FunctionalEntity	class	BE	system by which a state or community is controlled	In the Commonwealth of Nations, the word government is also used more narrowly to refer to the collective group of people that exercises executive authority in a state. This usage is analogous to what is called an 'administration' in American English. Furthermore, especially in American English, the concepts of the state and the government may be used synonymously to refer to the person or group of people exercising authority over a politically organized territory.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentAgency	GovernmentAgency		GovernmentBody	class	BE	permanent or semi-permanent organization, often an appointed commission, in the machinery of government that is responsible for the oversight and administration of specific functions	There is a notable variety of agency types. Although usage differs, a government agency is normally distinct both from a department or ministry, and other types of public body established by government. The functions of an agency are normally executive in character, since different types of organizations (such as commissions) are most often constituted in an advisory role; this distinction is often blurred in practice however.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentAppointee	GovernmentAppointee		GovernmentOfficial	class	BE	individual designated by government decree to lead, or participate in some capacity in a government body	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentBody	GovernmentBody		FormalOrganization	class	BE	formal organization that is an agency, instrumentality, or other body of a supranational, national, federal, state, or local government, including certain multijurisdictional agencies and departments that carry out the business of government	Identifying government bodies is a pre-requisite for identifying government officials. This information is needed to help ensure compliance with applicable laws relating to bribery or corruption, including the U.S. Foreign Corrupt Practices Act (FCPA), the UK Bribery Act 2010 (UKBA), the U.S. Bank Bribery Act (Bribery Act), and other anti-bribery and corruption laws in the jurisdictions where financial institutions conduct business.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentDepartment	GovernmentDepartment		GovernmentBody	class	BE	specialized organization responsible for a sector of government public administration	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentMinister	GovernmentMinister		GovernmentOfficial	class	BE	government official that is an executive, who is either appointed or elected to a high office in the government	Minister of Finance, Secretary of State, Attorney General of California
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/GovernmentOfficial	GovernmentOfficial		ResponsibleParty	class	BE	person elected or appointed to administer some aspect of a government	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/Instrumentality	Instrumentality		GovernmentBody	class	BE	organization that serves a public purpose and is closely tied to a government, but is not a government agency	An instrumentality is a non-governmental agency that acts independently but whose obligations are backed by a government because of its role in providing a public service. Many instrumentalities are private companies, and some are chartered directly by government. Instrumentalities are subject to a unique set of laws that shape their activities. Certain organizations, such as Sallie Mae in the United States, may be considered instrumentalities from some perspectives but not others. Sallie Mae's status was changed in 2004, when it was privatized, and since that time it is no longer considered a government-sponsored enterprise (GSE).
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/Judiciary	Judiciary		BranchOfGovernment	class	BE	branch of government that comprises the system of courts that interprets and applies the law in the name of the supranational, national, federal, or regional government, depending on its jurisdiction	The judiciary also provides a mechanism for the resolution of disputes. Under the doctrine of the separation of powers, the judiciary generally does not make law (that is, in a plenary fashion, which is the responsibility of the legislature) or enforce law (which is the responsibility of the executive), but rather interprets law and applies it to the facts of each case.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/Legislature	Legislature		BranchOfGovernment	class	BE	the law-making body of a political unit, usually a national government, that has power to enact, amend, and repeal public policy	Laws enacted by legislatures are known as legislation. Legislatures observe and steer governing actions and usually have exclusive authority to amend the budget or budgets involved in the process.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/MunicipalEntity	MunicipalEntity	municipality	Polity	class	BE	polity that typically represents a city, township, or other administrative subdivision having corporate status and powers of self-government or jurisdiction	Municipal entity in the sense of a legal entity, that is, what it is that incurs debt for a municipality, as distinct from the Municipal government. A municipal entity has a Government which sets laws applicable within the geographical area corresponding to its jurisdiction.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/MunicipalGovernment	MunicipalGovernment		Government	class	BE	regional government of a city, township, or other administrative subdivision	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/NationalGovernment	NationalGovernment		Government	class	BE	government and the politicians that that run a country as a whole (as opposed to local government)	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/Polity	Polity		GovernmentBody	class	BE	legal person that is a supranational entity, crown, state, or subordinate civil authority, such as a province, prefecture, county, municipality, city, or district representing the people of that entity	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/RegionalGovernment	RegionalGovernment	local government	Government	class	BE	administrative body for a geographic area, such as a county, smaller town, or other similar community	A local government will typically only have control over their specific geographical region, and cannot pass or enforce laws that will affect a wider area. Local governments can elect officials, enact taxes, and do many other things that a national government would do, just on a smaller scale.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/RegionalSovereignty	RegionalSovereignty		Polity	class	BE	legal person that corresponds to an administrative division, administrative unit, administrative entity or country subdivision (or, sometimes, geopolitical division or subnational entity), that has the capacity to incur debt, issue contracts, and enter into relations with other similar entities	A country may be divided into provinces, which, in turn, are divided into counties, which, in turn, may be divided in whole or in part into municipalities; and so on.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/SovereignState	SovereignState		Polity	class	BE	non-physical juridical entity that is represented by one centralized government that has sovereignty over a geographic area	A legal entity that is represented by one centralized government, has a permanent population, defined territory, and the capacity to enter into relations with other sovereign states.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/SupranationalEntity	SupranationalEntity		Polity	class	BE	governmental or non-governmental entity that is established by international law or treaty or incorporated at an international level	ISO 20275:2017, Financial services - Entity legal forms (ELF), First Edition, July 2017. | Kiljunen, Kimmo (2004). The European Constitution in the Making. Centre for European Policy Studies. pp. 21-26. ISBN 978-92-9079-493-6 | A supranational union is a supranational polity which lies somewhere between a confederation that is an association of states and a federation that is a state. Unlike states in a federal super-state, member states retain ultimate sovereignty, although some sovereignty is shared with, or ceded to, the supranational body.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/TribalArea	TribalArea			class	BE	designation for geographic region administered by a group of indigenous people rather than by a sovereign state or regional governmental entity	
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/TribalEntity	TribalEntity		Polity	class	BE	legal entity that represents fundamental unit of sovereign tribal (indigenous) government	Any indigenous group or community which is recognized as having rights and obligations independent of the central government.
https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/TribalGovernment	TribalGovernment		Government	class	BE	government representing a group of indigenous people that has legal authority to govern those people, including authority to legislate the existence of tribal entities	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/BenefitCorporation	BenefitCorporation		NotForProfitCorporation	class	BE	not-for-profit corporation set up under specific state legislation, typically to provide some social benefit, without an obligation to maximize shareholder return	This is a US-specific type of non-profit corporation defined in recent legislation in a number of states. In California, for example, benefit corporations may be defined as public benefit or mutual benefit corporations, depending on their purpose.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/BoardAgreement	BoardAgreement		OrganizationCoveringAgreement	class	BE	formal, legally binding agreement between members of the Board of Directors of the organization	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/CommonInterestDevelopmentCorporation	CommonInterestDevelopmentCorporation		NotForProfitCorporation	class	BE	not-for-profit corporation set up under specific state legislation as a business entity for homeowners' associations	A common interest development is typically a type of housing, composed of individually owned units, such as condominiums, townhouses, or single-family homes, that share ownership of common areas, such as swimming pools, landscaping, and parking. Common interest developments (also known as community interest developments or CIDs) are managed by homeowners' associations. | http://www.dre.ca.gov/files/pdf/re39.pdf
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/Corporation	Corporation	body corporate	LegalEntity	class	BE	formal organization that is a legal entity (artificial person) distinct from its owners, created under the jurisdiction of the laws of a state or nation	A corporation has three distinguishing characteristics: (1) separation of ownership from management and general liability, i.e., its liability to creditors is limited to its resources, unlike some partnerships and sole proprietorships, (2) the ability to negotiate contracts and own property, and (3) transferable ownership, irrespective of changes in membership or the lifetimes of its stockholders. | A corporation is managed by or under the direction of a board of directors, which generally determines corporate policy. Officers manage the day-to-day affairs of the corporation.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/ForProfitCorporation	ForProfitCorporation		Corporation	class	BE	corporation whose objective is to make money, i.e., to ensure realization of a financial benefit such that the amount of revenue gained from a business activity exceeds the expenses, costs and taxes needed to sustain that activity	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/IncorporationGuarantee	IncorporationGuarantee		Constitution	class	BE	guarantee that is part of the financial basis by which some legal entity is incorporated	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/InstrumentOfIncorporation	InstrumentOfIncorporation		Constitution	class	BE	memorandum and articles of association by which some legal entity is established	This may be the issuance of shares, the existence of some agreement, guaranties and so on.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/JointStockCompany	JointStockCompany		BusinessEntity	class	BE	for-profit, unincorporated business that has some characteristics of a corporation and some features of a partnership, with ownership interests represented by shares of stock	1. In the UK, the original (17th century) name for a corporation in which the liability of the owners is limited to the nominal value of the stock (shares) held by them. 2. In the US, a joint stock company is similar to a corporation, but with unlimited liability for the shareholders. Investors in a US joint stock company receive stock (shares) which can be transferred, and can elect a board of directors, but are jointly-and-severally liable for the company's debts and obligations. A US joint stock company cannot hold title to a real property.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/NotForProfitCorporation	NotForProfitCorporation	not-for-profit corporation | non-profit corporation	Corporation	class	BE	corporation approved by its jurisdictional oversight and tax authorities as operating for educational, charitable, social, religious, civic or humanitarian purposes	A not-for-profit corporation is formed by incorporators, and has a board of directors and officers, but no shareholders. These incorporators, directors and officers may not receive a distribution of (any money from) profits, but officers and management may be paid reasonable salaries for services to the corporation.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/PrivatelyHeldCompany	PrivatelyHeldCompany	closed corporation | privately held corporation	StockCorporation	class	BE	corporation whose issued shares are all held by a family or a small group of investors and, therefore, cannot be bought by the public	For British or Commonwealth companies, a privately held company limited by shares is a type of company incorporated under the laws of England and Wales, Scotland, certain Commonwealth countries and the Republic of Ireland. It has shareholders with limited liability and its shares may not be offered to the general public, unlike those of public limited companies. Limited by shares means that the company has shareholders, and that the liability of the shareholders to creditors of the company is limited to the capital originally invested, i.e. the nominal value of the shares and any premium paid in return for the issue of the shares by the company. A shareholders personal assets are thereby protected in the event of the company's insolvency, but money invested in the company will be lost. A limited company may be private or public. A private limited companys disclosure requirements are lighter, but for this reason its shares may not be offered to the general public (and therefore cannot be traded on a public stock exchange). This is the major distinguishing feature between a private limited company and a public limited company. Most companies, particularly small companies, are private. Private companies limited by shares are required to have the suffix Limited (often written Ltd or Ltd.) or Incorporated (Inc.) as part of their name, though the latter cannot be used in the UK or the Republic of Ireland. In the Republic of Ireland, Teoranta (Teo.) may be used instead, largely by Gaeltacht companies. Cyfyngedig (Cyf.) may be used by Welsh companies in a similar fashion.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/PubliclyHeldCompany	PubliclyHeldCompany		StockCorporation	class	BE	corporation whose shares are traded and held publicly	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/RegistrationIdentifier	RegistrationIdentifier		OrganizationIdentifier	class	BE	identifier that is officially allocated to an organization at the time of registration, typically in a jurisdiction in which said organization is organized or registered and used in that jurisdiction to identify the organization	A registration identifier may be required for official communications and is publicly available. The relationship to the jurisdiction in which the organization is organized or registered is typically required, but is optional here to cover cases where jurisdictions may overlap or are not as clearly defined.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/RegistrationIdentifierScheme	RegistrationIdentifierScheme			class	BE	scheme that defines the registration identifier per the issuing registration authority	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/ReligiousCorporation	ReligiousCorporation		NotForProfitCorporation	class	BE	not-for-profit corporation whose objective is specific to some fundamental set of beliefs and practices generally agreed upon by a number of people, and that is incorporated under the law	Often religious corporations are recognized under the law on a sub-national level, for instance by a state or provincial government. The government agency responsible for regulating such corporations is usually the official holder of records, for instance a state department of corporations.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/StockCorporation	StockCorporation		Corporation	class	BE	corporation that has shareholders, each of whom receives a portion of the ownership of the corporation through shares of stock	https://www.oecd.org/corporate/OECD-Corporate-Governance-Factbook.pdf | The shares in a stock corporation may receive a return on their investment in the form of dividends. Shares are used for voting on matters of corporate policy or to elect directors, at the corporation's annual meeting and at other meetings of the corporation.
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/FormalBusinessOrganizations/Branch	Branch			class	BE	part of a larger organization that might not be co-located with it	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/FormalBusinessOrganizations/Division	Division			class	BE	part of an organization, such as a line of business, that may have separate accounting and reporting requirements	
https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/FormalBusinessOrganizations/JointVenture	JointVenture		LegalEntity	class	BE	legal entity that is formed between parties that pool their resources for the purpose of accomplishing a specific task but otherwise retain their distinct identities	In a joint venture, each of the participants is responsible for profits, losses, and costs associated with it. However, the venture is its own entity, separate from the participants' other business interests.
